date,name,group,value
2010-01-01,Buri Ram,Thailand,375999
2010-01-01,Chachoengsao,Thailand,206250
2010-01-01,Chai Nat,Thailand,205456
2010-01-01,Chaiyaphum,Thailand,205112
2010-01-01,Chanthaburi,Thailand,243126
2010-01-01,Chiang Mai,Thailand,967020
2010-01-01,Chiang Rai,Thailand,455732
2010-01-01,Chon Buri,Thailand,1158989
2010-01-01,Chumphon,Thailand,147912
2010-01-01,Kalasin,Thailand,428940
2010-01-01,Kamphaeng Phet,Thailand,211774
2010-01-01,Kanchanaburi,Thailand,292521
2010-01-01,Khon Kaen,Thailand,703123
2010-01-01,Krabi,Thailand,52867
2010-01-01,Lampang,Thailand,372463
2010-01-01,Loei,Thailand,164180
2010-01-01,Lop Buri,Thailand,235827
2010-01-01,Lamphun,Thailand,262832
2010-01-01,Mae Hong Son,Thailand,30928
2010-01-01,Maha Sarakham,Thailand,153740
2010-01-01,Mukdahan,Thailand,180600
2010-01-01,Nakhon Nayok,Thailand,27841
2010-01-01,Nakhon Phanom,Thailand,123720
2010-01-01,Nakhon Pathom,Thailand,339736
2010-01-01,Nakhon Ratchasima,Thailand,653075
2010-01-01,Nakhon Sawan,Thailand,225903
2010-01-01,Nakhon Si Thammarat,Thailand,265606
2010-01-01,Nan,Thailand,99196
2010-01-01,Narathiwat,Thailand,133718
2010-01-01,Nong Bua Lam Phu,Thailand,203142
2010-01-01,Nong Khai,Thailand,232798
2010-01-01,Nonthaburi,Thailand,797739
2010-01-01,Pathum Thani,Thailand,757175
2010-01-01,Pattani,Thailand,104617
2010-01-01,Phatthalung,Thailand,244783
2010-01-01,Phangnga,Thailand,41547
2010-01-01,Phayao,Thailand,221062
2010-01-01,Phetchabun,Thailand,172275
2010-01-01,Phetchaburi,Thailand,175675
2010-01-01,Phichit,Thailand,131283
2010-01-01,Phitsanulok,Thailand,201466
2010-01-01,Phra Nakhon Si Ayutthaya,Thailand,365736
2010-01-01,Phrae,Thailand,156099
2010-01-01,Phuket,Thailand,358159
2010-01-01,Prachin Buri,Thailand,77645
2010-01-01,Prachuap Khiri Khan,Thailand,177011
2010-01-01,Ratchaburi,Thailand,317886
2010-01-01,Ranong,Thailand,123596
2010-01-01,Rayong,Thailand,445939
2010-01-01,Roi Et,Thailand,365113
2010-01-01,Sa Kaeo,Thailand,135536
2010-01-01,Sakon Nakhon,Thailand,315788
2010-01-01,Samut Prakan,Thailand,1082993
2010-01-01,Samut Sakhon,Thailand,479186
2010-01-01,Samut Songkhram,Thailand,42550
2010-01-01,Saraburi,Thailand,239281
2010-01-01,Satun,Thailand,55273
2010-01-01,Sing Buri,Thailand,56396
2010-01-01,Si Sa Ket,Thailand,160508
2010-01-01,Songkhla,Thailand,800970
2010-01-01,Sukhothai,Thailand,166782
2010-01-01,Suphan Buri,Thailand,228496
2010-01-01,Surat Thani,Thailand,410984
2010-01-01,Surin,Thailand,153159
2010-01-01,Tak,Thailand,146769
2010-01-01,Trat,Thailand,110398
2010-01-01,Trang,Thailand,82794
2010-01-01,Ubon Ratchathani,Thailand,411954
2010-01-01,Udon Thani,Thailand,483057
2010-01-01,Uttaradit,Thailand,151047
2010-01-01,Yasothon,Thailand,127173
2010-01-01,Uthai Thani,Thailand,65459
2010-01-01,Yala,Thailand,119744
2000-01-01,Amnat Charoen,Thailand,64404
2000-01-01,Amnat Charoen,Thailand,359360
2000-01-01,Ang Thong,Thailand,72523
2000-01-01,Ang Thong,Thailand,269419
2000-01-01,BANGKOK,Thailand,6355144
2000-01-01,BANGKOK,Thailand,6355144
2000-01-01,Buri Ram,Thailand,206314
2000-01-01,Buri Ram,Thailand,1493359
2000-01-01,Chachoengsao,Thailand,133540
2000-01-01,Chachoengsao,Thailand,635153
2000-01-01,Chai Nat,Thailand,46669
2000-01-01,Chai Nat,Thailand,359829
2000-01-01,Chaiyaphum,Thailand,177167
2000-01-01,Chaiyaphum,Thailand,1095360
2000-01-01,Chanthaburi,Thailand,157446
2000-01-01,Chanthaburi,Thailand,480064
2000-01-01,Chiang Mai,Thailand,398169
2000-01-01,Chiang Mai,Thailand,1500127
2000-01-01,Chiang Rai,Thailand,199783
2000-01-01,Chiang Rai,Thailand,1129701
2000-01-01,Chon Buri,Thailand,566877
2000-01-01,Chon Buri,Thailand,1040865
2000-01-01,Chumphon,Thailand,83367
2000-01-01,Chumphon,Thailand,446206
2000-01-01,Kalasin,Thailand,188197
2000-01-01,Kalasin,Thailand,921366
2000-01-01,Kamphaeng Phet,Thailand,87250
2000-01-01,Kamphaeng Phet,Thailand,674027
2000-01-01,Kanchanaburi,Thailand,172373
2000-01-01,Kanchanaburi,Thailand,734394
2000-01-01,Khon Kaen,Thailand,376915
2000-01-01,Khon Kaen,Thailand,1733434
2000-01-01,Krabi,Thailand,55323
2000-01-01,Krabi,Thailand,336210
2000-01-01,Lampang,Thailand,224994
2000-01-01,Lampang,Thailand,782152
2000-01-01,Loei,Thailand,102965
2000-01-01,Loei,Thailand,607083
2000-01-01,Lop Buri,Thailand,119956
2000-01-01,Lop Buri,Thailand,745506
2000-01-01,Lamphun,Thailand,99028
2000-01-01,Lamphun,Thailand,413299
2000-01-01,Mae Hong Son,Thailand,21336
2000-01-01,Mae Hong Son,Thailand,210537
2000-01-01,Maha Sarakham,Thailand,115896
2000-01-01,Maha Sarakham,Thailand,947313
2000-01-01,Mukdahan,Thailand,46941
2000-01-01,Mukdahan,Thailand,310718
2000-01-01,Nakhon Nayok,Thailand,30407
2000-01-01,Nakhon Nayok,Thailand,241081
2000-01-01,Nakhon Phanom,Thailand,94244
2000-01-01,Nakhon Phanom,Thailand,684444
2000-01-01,Nakhon Pathom,Thailand,220078
2000-01-01,Nakhon Pathom,Thailand,815122
2000-01-01,Nakhon Ratchasima,Thailand,537883
2000-01-01,Nakhon Ratchasima,Thailand,2556260
2000-01-01,Nakhon Sawan,Thailand,230335
2000-01-01,Nakhon Sawan,Thailand,1090379
2000-01-01,Nakhon Si Thammarat,Thailand,259542
2000-01-01,Nakhon Si Thammarat,Thailand,1519811
2000-01-01,Nan,Thailand,62298
2000-01-01,Nan,Thailand,458041
2000-01-01,Narathiwat,Thailand,162611
2000-01-01,Narathiwat,Thailand,662350
2000-01-01,Nong Bua Lam Phu,Thailand,110415
2000-01-01,Nong Bua Lam Phu,Thailand,482207
2000-01-01,Nong Khai,Thailand,183416
2000-01-01,Nong Khai,Thailand,883704
2000-01-01,Nonthaburi,Thailand,539504
2000-01-01,Nonthaburi,Thailand,816614
2000-01-01,Pathum Thani,Thailand,317014
2000-01-01,Pathum Thani,Thailand,677649
2000-01-01,Pattani,Thailand,116396
2000-01-01,Pattani,Thailand,595985
2000-01-01,Phatthalung,Thailand,72818
2000-01-01,Phatthalung,Thailand,498471
2000-01-01,Phangnga,Thailand,34085
2000-01-01,Phangnga,Thailand,234188
2000-01-01,Phayao,Thailand,110715
2000-01-01,Phayao,Thailand,502780
2000-01-01,Phetchabun,Thailand,159494
2000-01-01,Phetchabun,Thailand,965784
2000-01-01,Phetchaburi,Thailand,159209
2000-01-01,Phetchaburi,Thailand,435377
2000-01-01,Phichit,Thailand,117619
2000-01-01,Phichit,Thailand,572989
2000-01-01,Phitsanulok,Thailand,155465
2000-01-01,Phitsanulok,Thailand,792678
2000-01-01,Phra Nakhon Si Ayutthaya,Thailand,240250
2000-01-01,Phra Nakhon Si Ayutthaya,Thailand,727277
2000-01-01,Phrae,Thailand,107194
2000-01-01,Phrae,Thailand,492561
2000-01-01,Phuket,Thailand,91453
2000-01-01,Phuket,Thailand,249446
2000-01-01,Prachin Buri,Thailand,68487
2000-01-01,Prachin Buri,Thailand,406732
2000-01-01,Prachuap Khiri Khan,Thailand,163494
2000-01-01,Prachuap Khiri Khan,Thailand,449467
2000-01-01,Ratchaburi,Thailand,241874
2000-01-01,Ratchaburi,Thailand,791217
2000-01-01,Ranong,Thailand,30780
2000-01-01,Ranong,Thailand,161210
2000-01-01,Rayong,Thailand,206259
2000-01-01,Rayong,Thailand,522133
2000-01-01,Roi Et,Thailand,152959
2000-01-01,Roi Et,Thailand,1256458
2000-01-01,Sa Kaeo,Thailand,71200
2000-01-01,Sa Kaeo,Thailand,485632
2000-01-01,Sakon Sakhon,Thailand,145770
2000-01-01,Sakon Sakhon,Thailand,1040766
2000-01-01,Samut Prakan,Thailand,648360
2000-01-01,Samut Prakan,Thailand,1028401
2000-01-01,Samut Sakhon,Thailand,195895
2000-01-01,Samut Sakhon,Thailand,466281
2000-01-01,Samut Songkhram,Thailand,47942
2000-01-01,Samut Songkhram,Thailand,204177
2000-01-01,Saraburi,Thailand,224913
2000-01-01,Saraburi,Thailand,575053
2000-01-01,Satun,Thailand,40000
2000-01-01,Satun,Thailand,247875
2000-01-01,Sing Buri,Thailand,68524
2000-01-01,Sing Buri,Thailand,232766
2000-01-01,Si Sa Ket,Thailand,148412
2000-01-01,Si Sa Ket,Thailand,1405500
2000-01-01,Songkhla,Thailand,407449
2000-01-01,Songkhla,Thailand,1255662
2000-01-01,Sukhothai,Thailand,116043
2000-01-01,Sukhothai,Thailand,593264
2000-01-01,Suphan Buri,Thailand,148421
2000-01-01,Suphan Buri,Thailand,855949
2000-01-01,Surat Thani,Thailand,268660
2000-01-01,Surat Thani,Thailand,869410
2000-01-01,Surin,Thailand,104651
2000-01-01,Surin,Thailand,1327901
2000-01-01,Tak,Thailand,117876
2000-01-01,Tak,Thailand,486146
2000-01-01,Trat,Thailand,50144
2000-01-01,Trat,Thailand,219345
2000-01-01,Trang,Thailand,119127
2000-01-01,Trang,Thailand,595110
2000-01-01,Ubon Ratchathani,Thailand,269276
2000-01-01,Ubon Ratchathani,Thailand,1691441
2000-01-01,Udon Thani,Thailand,399657
2000-01-01,Udon Thani,Thailand,1467158
2000-01-01,Uttaradit,Thailand,99509
2000-01-01,Uttaradit,Thailand,464474
2000-01-01,Yasothon,Thailand,62433
2000-01-01,Yasothon,Thailand,561430
2000-01-01,Uthai Thani,Thailand,54339
2000-01-01,Uthai Thani,Thailand,304122
2000-01-01,Yala,Thailand,114854
2000-01-01,Yala,Thailand,415537
2010-01-01,DILI,Timor-Leste,193563
2011-01-01,NUKU'ALOFA,Tonga,36045
1996-01-01,PORT-OF-SPAIN,Trinidad and Tobago,43396
2012-01-01,Adana,Turkey,1626756.5
2012-01-01,Adiyaman,Turkey,214626
2012-01-01,Afyonkarahisar,Turkey,183167.5
2012-01-01,Agri,Turkey,106731
2012-01-01,Akhisar,Turkey,105931.5
2012-01-01,Aksaray,Turkey,184469
2012-01-01,Alanya (Antalya),Turkey,104123
2012-01-01,ANKARA,Turkey,4590698.5
2012-01-01,Antalya,Turkey,1057883
2012-01-01,Aydin,Turkey,193494
2012-01-01,Balikesir,Turkey,265451.5
2012-01-01,Bandirma,Turkey,120880
2012-01-01,Batman,Turkey,344466.5
2012-01-01,Bolu,Turkey,128553
2012-01-01,Bursa,Turkey,1966312
2012-01-01,Ceyhan,Turkey,107189
2012-01-01,Cizre,Turkey,105837.5
2012-01-01,Çanakkale,Turkey,107729
2012-01-01,Çorlu,Turkey,231137.5
2012-01-01,Çorum,Turkey,228536.5
2012-01-01,Denizli,Turkey,518624
2012-01-01,Diyarbakir,Turkey,883891
2012-01-01,Düzce,Turkey,134554
2012-01-01,Edirne,Turkey,146502.5
2012-01-01,Elazig,Turkey,344538.5
2012-01-01,Eregli,Turkey,102156.5
2012-01-01,Erzurum,Turkey,383391
2012-01-01,Eskisehir,Turkey,654160
2012-01-01,Gaziantep,Turkey,1415831
2012-01-01,Giresun,Turkey,100909.5
2012-01-01,Hatay,Turkey,215128
2012-01-01,Inegöl,Turkey,175011.5
2012-01-01,Iskenderun,Turkey,184713
2012-01-01,Isparta,Turkey,195239
2012-01-01,Istanbul,Turkey,13596782
2012-01-01,Izmir,Turkey,3384470.5
2012-01-01,Kahramanmaras,Turkey,436149.5
2012-01-01,Karabük,Turkey,109520.5
2012-01-01,Karaman,Turkey,139882.5
2012-01-01,Kayseri,Turkey,990758
2012-01-01,Kirikkale,Turkey,193211.5
2012-01-01,Kirsehir,Turkey,112371.5
2012-01-01,Kiziltepe,Turkey,144304.5
2012-01-01,Kocaeli,Turkey,1513682.5
2012-01-01,Konya,Turkey,1090838.5
2012-01-01,Kütahya,Turkey,219592
2012-01-01,Lüleburgaz,Turkey,104501
2012-01-01,Malatya,Turkey,423170
2012-01-01,Manisa,Turkey,305134
2012-01-01,Mersin,Turkey,868319
2012-01-01,Nazilli,Turkey,110849.5
2012-01-01,Nigde,Turkey,116281
2012-01-01,Ordu,Turkey,146684
2012-01-01,Osmaniye,Turkey,206656
2012-01-01,Polatli,Turkey,100874
2012-01-01,Rize,Turkey,103326.5
2012-01-01,Sakarya,Turkey,583865.5
2012-01-01,Samsun,Turkey,542942
2012-01-01,Sanliurfa,Turkey,520723
2012-01-01,Siirt,Turkey,135110.5
2012-01-01,Sivas,Turkey,311617
2012-01-01,Siverek,Turkey,118223.5
2012-01-01,Tarsus,Turkey,243773.5
2012-01-01,Tekirdag,Turkey,148801
2012-01-01,Tokat,Turkey,132368.5
2012-01-01,Trabzon,Turkey,241719.5
2012-01-01,Turgutlu ( Manisa),Turkey,121184
2012-01-01,Usak,Turkey,185763
2012-01-01,Van,Turkey,361804.5
2012-01-01,Yalova,Turkey,101868.5
2012-01-01,Zonguldak,Turkey,109561.5
1990-01-01,ASHKHABAD,Turkmenistan,407000
1990-01-01,Türkmenabat (Chardzhou),Turkmenistan,164000
1990-01-01,Tashauz,Turkmenistan,114000
1990-01-01,GRAND TURK,Turks and Caicos Islands,3691
2002-01-01,FUNAFUTI,Tuvalu,4492
1991-01-01,FUNAFUTI,Tuvalu,3839
2002-01-01,Gulu,Uganda,113144
2002-01-01,KAMPALA,Uganda,1208544
2013-01-01,Alchevsk,Ukraine,110878
2013-01-01,Belaya Tserkov (Bila Crkva),Ukraine,206990
2013-01-01,Berdyansk,Ukraine,116249
2013-01-01,Berdyansk,Ukraine,119371
2013-01-01,Cherkassy,Ukraine,283130
2013-01-01,Cherkassy,Ukraine,283924
2013-01-01,Chernigov,Ukraine,290269
2013-01-01,Chernovtsy,Ukraine,255084
2013-01-01,Dneprodzerzhinsk,Ukraine,241330
2013-01-01,Dneprodzerzhinsk,Ukraine,248237
2013-01-01,Dnepropetrovsk,Ukraine,987629
2013-01-01,Dnepropetrovsk,Ukraine,990025
2013-01-01,Donetsk (Donestskaya oblast),Ukraine,944552
2013-01-01,Donetsk (Donestskaya oblast),Ukraine,960646
2013-01-01,Enakievo (Yenakievo),Ukraine,82941
2013-01-01,Enakievo (Yenakievo),Ukraine,131250
2013-01-01,Evpatoriya (Yevpatoriya),Ukraine,104289
2013-01-01,Evpatoriya (Yevpatoriya),Ukraine,120473
2013-01-01,Gorlovka,Ukraine,254526
2013-01-01,Gorlovka,Ukraine,274942
2013-01-01,Ivano-Frankovsk,Ukraine,223165
2013-01-01,Ivano-Frankovsk,Ukraine,240934
2013-01-01,Kamyanetsk Podilsky,Ukraine,102039
2013-01-01,Kertch,Ukraine,146559
2013-01-01,Kharkov,Ukraine,1431461
2013-01-01,Kherson,Ukraine,295450
2013-01-01,Kherson,Ukraine,332767
2013-01-01,Khmelnitsky (Hmilnyk),Ukraine,262154
2013-01-01,KIEV,Ukraine,2803716
2013-01-01,Kirovograd,Ukraine,231181
2013-01-01,Kirovograd,Ukraine,239253
2013-01-01,Kramatorsk,Ukraine,163831
2013-01-01,Kramatorsk,Ukraine,197392
2013-01-01,Krasny Lutch,Ukraine,82719
2013-01-01,Krasny Lutch,Ukraine,124003
2013-01-01,Krementchug,Ukraine,224912
2013-01-01,Kryvy Rig,Ukraine,654964
2013-01-01,Kryvy Rig,Ukraine,657760
2013-01-01,Lugansk,Ukraine,422373
2013-01-01,Lugansk,Ukraine,461459
2013-01-01,Lutsk,Ukraine,211644
2013-01-01,Lvov,Ukraine,723605
2013-01-01,Lvov,Ukraine,751225
2013-01-01,Lysychansk,Ukraine,104023
2013-01-01,Lysychansk,Ukraine,119725
2013-01-01,Makeyevka,Ukraine,352227
2013-01-01,Makeyevka,Ukraine,390700
2013-01-01,Mariupol,Ukraine,458415
2013-01-01,Mariupol,Ukraine,480263
2013-01-01,Melitopol,Ukraine,156831
2013-01-01,Mykolaiv (Nikolaevskaya oblast),Ukraine,491693
2013-01-01,Nikopol,Ukraine,120774
2013-01-01,Odessa,Ukraine,997189
2013-01-01,Pavlograd,Ukraine,111013
2013-01-01,Poltava,Ukraine,289831
2013-01-01,Rivne,Ukraine,246911
2013-01-01,Sevastopol,Ukraine,340735
2013-01-01,Sevastopol,Ukraine,381474
2013-01-01,Severodonetsk,Ukraine,109791
2013-01-01,Severodonetsk,Ukraine,120217
2013-01-01,Simferopol,Ukraine,331936
2013-01-01,Simferopol,Ukraine,356771
2013-01-01,Slavyansk,Ukraine,115333
2013-01-01,Slavyansk,Ukraine,134218
2013-01-01,Stakhanov,Ukraine,77704
2013-01-01,Stakhanov,Ukraine,92232
2013-01-01,Sumy,Ukraine,268375
2013-01-01,Sumy,Ukraine,271295
2013-01-01,Ternopol,Ukraine,215636
2013-01-01,Uzhgorod,Ukraine,114789
2013-01-01,Vinnutsya,Ukraine,369860
2013-01-01,Yevpatoriya,Ukraine,104289
2013-01-01,Yevpatoriya,Ukraine,120473
2013-01-01,Zaporozhye,Ukraine,766736
2013-01-01,Zhitomir,Ukraine,270046
2012-01-01,Alchevsk,Ukraine,111589
2012-01-01,Belaya Tserkov (Bila Crkva),Ukraine,206622
2012-01-01,Berdyansk,Ukraine,116778
2012-01-01,Berdyansk,Ukraine,119909
2012-01-01,Cherkassy,Ukraine,283688
2012-01-01,Cherkassy,Ukraine,284445
2012-01-01,Chernigov,Ukraine,290903
2012-01-01,Chernovtsy,Ukraine,252171
2012-01-01,Dneprodzerzhinsk,Ukraine,242096
2012-01-01,Dneprodzerzhinsk,Ukraine,248992
2012-01-01,Dnepropetrovsk,Ukraine,989452
2012-01-01,Dnepropetrovsk,Ukraine,991830
2012-01-01,Donetsk (Donestskaya oblast),Ukraine,946376
2012-01-01,Donetsk (Donestskaya oblast),Ukraine,962445
2012-01-01,Enakievo (Yenakievo),Ukraine,84499
2012-01-01,Enakievo (Yenakievo),Ukraine,133428
2012-01-01,Evpatoriya (Yevpatoriya),Ukraine,104252
2012-01-01,Evpatoriya (Yevpatoriya),Ukraine,120352
2012-01-01,Gorlovka,Ukraine,256691
2012-01-01,Gorlovka,Ukraine,277325
2012-01-01,Ivano-Frankovsk,Ukraine,221807
2012-01-01,Ivano-Frankovsk,Ukraine,238972
2012-01-01,Kamyanetsk Podilsky,Ukraine,102265
2012-01-01,Kertch,Ukraine,147139
2012-01-01,Kharkov,Ukraine,1421795
2012-01-01,Kherson,Ukraine,297064
2012-01-01,Kherson,Ukraine,334141
2012-01-01,Khmelnitsky (Hmilnyk),Ukraine,260869
2012-01-01,KIEV,Ukraine,2772951
2012-01-01,Kirovograd,Ukraine,231778
2012-01-01,Kirovograd,Ukraine,239891
2012-01-01,Kramatorsk,Ukraine,165017
2012-01-01,Kramatorsk,Ukraine,198660
2012-01-01,Krasny Lutch,Ukraine,83414
2012-01-01,Krasny Lutch,Ukraine,125310
2012-01-01,Krementchug,Ukraine,225454
2012-01-01,Kryvy Rig,Ukraine,658689
2012-01-01,Kryvy Rig,Ukraine,661501
2012-01-01,Lugansk,Ukraine,423712
2012-01-01,Lugansk,Ukraine,462955
2012-01-01,Lutsk,Ukraine,209980
2012-01-01,Lvov,Ukraine,723175
2012-01-01,Lvov,Ukraine,750291
2012-01-01,Lysychansk,Ukraine,104828
2012-01-01,Lysychansk,Ukraine,120700
2012-01-01,Makeyevka,Ukraine,354427
2012-01-01,Makeyevka,Ukraine,393083
2012-01-01,Mariupol,Ukraine,461062
2012-01-01,Mariupol,Ukraine,482904
2012-01-01,Melitopol,Ukraine,156732
2012-01-01,Mykolaiv (Nikolaevskaya oblast),Ukraine,492537
2012-01-01,Nikopol,Ukraine,122054
2012-01-01,Odessa,Ukraine,990499
2012-01-01,Pavlograd,Ukraine,111413
2012-01-01,Poltava,Ukraine,290568
2012-01-01,Rivne,Ukraine,246752
2012-01-01,Sevastopol,Ukraine,338714
2012-01-01,Sevastopol,Ukraine,379271
2012-01-01,Severodonetsk,Ukraine,110216
2012-01-01,Severodonetsk,Ukraine,120615
2012-01-01,Simferopol,Ukraine,330233
2012-01-01,Simferopol,Ukraine,354792
2012-01-01,Slavyansk,Ukraine,115882
2012-01-01,Slavyansk,Ukraine,134885
2012-01-01,Stakhanov,Ukraine,78366
2012-01-01,Stakhanov,Ukraine,93088
2012-01-01,Sumy,Ukraine,268861
2012-01-01,Sumy,Ukraine,271747
2012-01-01,Ternopol,Ukraine,215818
2012-01-01,Uzhgorod,Ukraine,114996
2012-01-01,Vinnutsya,Ukraine,368976
2012-01-01,Yevpatoriya,Ukraine,104252
2012-01-01,Yevpatoriya,Ukraine,120352
2012-01-01,Zaporozhye,Ukraine,768691
2012-01-01,Zhitomir,Ukraine,270638
2011-01-01,Alchevsk,Ukraine,112520
2011-01-01,Belaya Tserkov (Bila Crkva),Ukraine,205467
2011-01-01,Berdyansk,Ukraine,117364
2011-01-01,Berdyansk,Ukraine,120499
2011-01-01,Cherkassy,Ukraine,284512
2011-01-01,Cherkassy,Ukraine,285245
2011-01-01,Chernigov,Ukraine,291076
2011-01-01,Chernovtsy,Ukraine,250085
2011-01-01,Dneprodzerzhinsk,Ukraine,242649
2011-01-01,Dneprodzerzhinsk,Ukraine,249557
2011-01-01,Dnepropetrovsk,Ukraine,994728
2011-01-01,Dnepropetrovsk,Ukraine,997078
2011-01-01,Donetsk (Donestskaya oblast),Ukraine,953384
2011-01-01,Donetsk (Donestskaya oblast),Ukraine,969487
2011-01-01,Enakievo (Yenakievo),Ukraine,85975
2011-01-01,Enakievo (Yenakievo),Ukraine,135491
2011-01-01,Evpatoriya (Yevpatoriya),Ukraine,104110
2011-01-01,Evpatoriya (Yevpatoriya),Ukraine,120098
2011-01-01,Gorlovka,Ukraine,258864
2011-01-01,Gorlovka,Ukraine,279493
2011-01-01,Ivano-Frankovsk,Ukraine,221732
2011-01-01,Ivano-Frankovsk,Ukraine,238275
2011-01-01,Kamyanetsk Podilsky,Ukraine,102359
2011-01-01,Kertch,Ukraine,147810
2011-01-01,Kharkov,Ukraine,1426933
2011-01-01,Kherson,Ukraine,298926
2011-01-01,Kherson,Ukraine,336034
2011-01-01,Khmelnitsky (Hmilnyk),Ukraine,259954
2011-01-01,KIEV,Ukraine,2757892
2011-01-01,Kirovograd,Ukraine,232349
2011-01-01,Kirovograd,Ukraine,240477
2011-01-01,Kramatorsk,Ukraine,165832
2011-01-01,Kramatorsk,Ukraine,199514
2011-01-01,Krasny Lutch,Ukraine,83990
2011-01-01,Krasny Lutch,Ukraine,126368
2011-01-01,Krementchug,Ukraine,225996
2011-01-01,Kryvy Rig,Ukraine,663566
2011-01-01,Kryvy Rig,Ukraine,666393
2011-01-01,Lugansk,Ukraine,427634
2011-01-01,Lugansk,Ukraine,467060
2011-01-01,Lutsk,Ukraine,208700
2011-01-01,Lvov,Ukraine,725342
2011-01-01,Lvov,Ukraine,752187
2011-01-01,Lysychansk,Ukraine,105398
2011-01-01,Lysychansk,Ukraine,121375
2011-01-01,Makeyevka,Ukraine,356465
2011-01-01,Makeyevka,Ukraine,395372
2011-01-01,Mariupol,Ukraine,463270
2011-01-01,Mariupol,Ukraine,485125
2011-01-01,Melitopol,Ukraine,156988
2011-01-01,Mykolaiv (Nikolaevskaya oblast),Ukraine,494253
2011-01-01,Nikopol,Ukraine,123838
2011-01-01,Odessa,Ukraine,991482
2011-01-01,Pavlograd,Ukraine,111587
2011-01-01,Poltava,Ukraine,291850
2011-01-01,Rivne,Ukraine,246418
2011-01-01,Sevastopol,Ukraine,338452
2011-01-01,Sevastopol,Ukraine,378858
2011-01-01,Severodonetsk,Ukraine,110937
2011-01-01,Severodonetsk,Ukraine,121327
2011-01-01,Simferopol,Ukraine,330981
2011-01-01,Simferopol,Ukraine,355311
2011-01-01,Slavyansk,Ukraine,116490
2011-01-01,Slavyansk,Ukraine,135576
2011-01-01,Stakhanov,Ukraine,79121
2011-01-01,Stakhanov,Ukraine,94019
2011-01-01,Sumy,Ukraine,270214
2011-01-01,Sumy,Ukraine,273077
2011-01-01,Ternopol,Ukraine,215964
2011-01-01,Uzhgorod,Ukraine,114863
2011-01-01,Vinnutsya,Ukraine,367652
2011-01-01,Yevpatoriya,Ukraine,104110
2011-01-01,Yevpatoriya,Ukraine,120098
2011-01-01,Zaporozhye,Ukraine,772599
2011-01-01,Zaporozhye,Ukraine,772599
2011-01-01,Zhitomir,Ukraine,270498
2009-01-01,Alchevsk,Ukraine,114212
2009-01-01,Belaya Tserkov (Bila Crkva),Ukraine,204754
2009-01-01,Berdyansk,Ukraine,118002
2009-01-01,Berdyansk,Ukraine,121179
2009-01-01,Cherkassy,Ukraine,286166
2009-01-01,Cherkassy,Ukraine,286910
2009-01-01,Chernigov,Ukraine,291996
2009-01-01,Chernovtsy,Ukraine,245779
2009-01-01,Dneprodzerzhinsk,Ukraine,244532
2009-01-01,Dneprodzerzhinsk,Ukraine,251436
2009-01-01,Dnepropetrovsk,Ukraine,1007389
2009-01-01,Dnepropetrovsk,Ukraine,1009699
2009-01-01,Donetsk (Donestskaya oblast),Ukraine,965933
2009-01-01,Donetsk (Donestskaya oblast),Ukraine,982122
2009-01-01,Enakievo (Yenakievo),Ukraine,89110
2009-01-01,Enakievo (Yenakievo),Ukraine,140150
2009-01-01,Evpatoriya (Yevpatoriya),Ukraine,104589
2009-01-01,Evpatoriya (Yevpatoriya),Ukraine,120400
2009-01-01,Gorlovka,Ukraine,264082
2009-01-01,Gorlovka,Ukraine,284855
2009-01-01,Ivano-Frankovsk,Ukraine,220781
2009-01-01,Ivano-Frankovsk,Ukraine,236778
2009-01-01,Kamyanetsk Podilsky,Ukraine,100481
2009-01-01,Kertch,Ukraine,149414
2009-01-01,Kharkov,Ukraine,1436397
2009-01-01,Kherson,Ukraine,302965
2009-01-01,Kherson,Ukraine,340069
2009-01-01,Khmelnitsky (Hmilnyk),Ukraine,257555
2009-01-01,KIEV,Ukraine,2724224
2009-01-01,Kirovograd,Ukraine,233988
2009-01-01,Kirovograd,Ukraine,242046
2009-01-01,Kramatorsk,Ukraine,168625
2009-01-01,Kramatorsk,Ukraine,202545
2009-01-01,Krasny Lutch,Ukraine,85498
2009-01-01,Krasny Lutch,Ukraine,129152
2009-01-01,Krementchug,Ukraine,227547
2009-01-01,Kryvy Rig,Ukraine,674066
2009-01-01,Kryvy Rig,Ukraine,677416
2009-01-01,Lugansk,Ukraine,434500
2009-01-01,Lugansk,Ukraine,473782
2009-01-01,Lutsk,Ukraine,206202
2009-01-01,Lvov,Ukraine,727852
2009-01-01,Lvov,Ukraine,754127
2009-01-01,Lysychansk,Ukraine,107330
2009-01-01,Lysychansk,Ukraine,123721
2009-01-01,Makeyevka,Ukraine,361986
2009-01-01,Makeyevka,Ukraine,401326
2009-01-01,Mariupol,Ukraine,468580
2009-01-01,Mariupol,Ukraine,490546
2009-01-01,Melitopol,Ukraine,157910
2009-01-01,Mykolaiv (Nikolaevskaya oblast),Ukraine,499833
2009-01-01,Nikopol,Ukraine,127653
2009-01-01,Odessa,Ukraine,990964
2009-01-01,Pavlograd,Ukraine,112094
2009-01-01,Poltava,Ukraine,294552
2009-01-01,Rivne,Ukraine,245576
2009-01-01,Sevastopol,Ukraine,338076
2009-01-01,Sevastopol,Ukraine,378106
2009-01-01,Severodonetsk,Ukraine,112658
2009-01-01,Severodonetsk,Ukraine,122952
2009-01-01,Simferopol,Ukraine,331790
